country_code,tech_id,year,generation_twh,capacity_gw,emissions_mtco2,lcoe_usd_per_mwh,name,region,income,net_zero_target,name_y,category,emission_factor_gco2_kwh,decade
AUT,5,2021,0.0,0.0,0.0,118.8,Austria,Europe,High,2040,Nuclear,Low-Carbon,12,2020s
AUT,6,2021,97.549,21.41,47.799,60.1,Austria,Europe,High,2040,Natural Gas,Fossil,490,2020s
AUT,7,2021,5.134,1.01,4.21,65.1,Austria,Europe,High,2040,Coal,Fossil,820,2020s
AUT,1,2022,24.746,13.45,1.114,39.84,Austria,Europe,High,2040,Solar PV,Renewable,45,2020s
AUT,2,2022,29.07,10.37,0.32,41.91,Austria,Europe,High,2040,Onshore Wind,Renewable,11,2020s
AUT,3,2022,0.0,0.0,0.0,74.0,Austria,Europe,High,2040,Offshore Wind,Renewable,12,2020s
AUT,4,2022,19.927,4.74,0.478,51.91,Austria,Europe,High,2040,Hydropower,Renewable,24,2020s
AUT,5,2022,0.0,0.0,0.0,120.6,Austria,Europe,High,2040,Nuclear,Low-Carbon,12,2020s
AUT,6,2022,87.698,19.25,42.972,61.91,Austria,Europe,High,2040,Natural Gas,Fossil,490,2020s
AUT,7,2022,4.616,0.91,3.785,66.91,Austria,Europe,High,2040,Coal,Fossil,820,2020s
AUT,1,2023,33.857,18.4,1.524,36.0,Austria,Europe,High,2040,Solar PV,Renewable,45,2020s
AUT,2,2023,34.508,12.31,0.38,39.4,Austria,Europe,High,2040,Onshore Wind,Renewable,11,2020s
AUT,3,2023,0.0,0.0,0.0,74.0,Austria,Europe,High,2040,Offshore Wind,Renewable,12,2020s
AUT,4,2023,20.046,4.77,0.481,55.17,Austria,Europe,High,2040,Hydropower,Renewable,24,2020s
AUT,5,2023,0.0,0.0,0.0,122.4,Austria,Europe,High,2040,Nuclear,Low-Carbon,12,2020s
AUT,6,2023,74.71,16.4,36.608,65.17,Austria,Europe,High,2040,Natural Gas,Fossil,490,2020s
AUT,7,2023,3.932,0.77,3.224,70.17,Austria,Europe,High,2040,Coal,Fossil,820,2020s
AUT,1,2024,42.014,22.84,1.891,36.0,Austria,Europe,High,2040,Solar PV,Renewable,45,2020s
AUT,2,2024,40.964,14.61,0.451,37.03,Austria,Europe,High,2040,Onshore Wind,Renewable,11,2020s
AUT,3,2024,0.0,0.0,0.0,74.0,Austria,Europe,High,2040,Offshore Wind,Renewable,12,2020s
AUT,4,2024,20.167,4.8,0.484,58.35,Austria,Europe,High,2040,Hydropower,Renewable,24,2020s
AUT,5,2024,0.0,0.0,0.0,124.2,Austria,Europe,High,2040,Nuclear,Low-Carbon,12,2020s
AUT,6,2024,61.666,13.54,30.216,68.35,Austria,Europe,High,2040,Natural Gas,Fossil,490,2020s
AUT,7,2024,3.246,0.64,2.662,73.35,Austria,Europe,High,2040,Coal,Fossil,820,2020s
CHE,1,2005,0.12,0.07,0.005,350.0,Switzerland,Europe,High,2050,Solar PV,Renewable,45,2000s
CHE,2,2005,1.575,0.56,0.017,120.0,Switzerland,Europe,High,2050,Onshore Wind,Renewable,11,2000s
CHE,3,2005,0.0,0.0,0.0,180.0,Switzerland,Europe,High,2050,Offshore Wind,Renewable,12,2000s
CHE,4,2005,18.0,4.28,0.432,55.0,Switzerland,Europe,High,2050,Hydropower,Renewable,24,2000s
CHE,5,2005,0.0,0.0,0.0,90.0,Switzerland,Europe,High,2050,Nuclear,Low-Carbon,12,2000s
CHE,6,2005,65.153,14.3,31.925,65.0,Switzerland,Europe,High,2050,Natural Gas,Fossil,490,2000s
CHE,7,2005,65.153,12.82,53.425,70.0,Switzerland,Europe,High,2050,Coal,Fossil,820,2000s
CHE,1,2006,0.164,0.09,0.007,308.0,Switzerland,Europe,High,2050,Solar PV,Renewable,45,2000s
CHE,2,2006,1.87,0.67,0.021,112.8,Switzerland,Europe,High,2050,Onshore Wind,Renewable,11,2000s
CHE,3,2006,0.0,0.0,0.0,167.4,Switzerland,Europe,High,2050,Offshore Wind,Renewable,12,2000s
CHE,4,2006,18.108,4.31,0.435,58.22,Switzerland,Europe,High,2050,Hydropower,Renewable,24,2000s
CHE,5,2006,0.0,0.0,0.0,91.8,Switzerland,Europe,High,2050,Nuclear,Low-Carbon,12,2000s
CHE,6,2006,69.302,15.21,33.958,68.22,Switzerland,Europe,High,2050,Natural Gas,Fossil,490,2000s
CHE,7,2006,61.456,12.1,50.394,73.22,Switzerland,Europe,High,2050,Coal,Fossil,820,2000s
CHE,1,2007,0.225,0.12,0.01,271.04,Switzerland,Europe,High,2050,Solar PV,Renewable,45,2000s
CHE,2,2007,2.219,0.79,0.024,106.03,Switzerland,Europe,High,2050,Onshore Wind,Renewable,11,2000s
CHE,3,2007,0.0,0.0,0.0,155.68,Switzerland,Europe,High,2050,Offshore Wind,Renewable,12,2000s
CHE,4,2007,18.217,4.33,0.437,59.93,Switzerland,Europe,High,2050,Hydropower,Renewable,24,2000s
CHE,5,2007,0.0,0.0,0.0,93.6,Switzerland,Europe,High,2050,Nuclear,Low-Carbon,12,2000s
CHE,6,2007,73.441,16.12,35.986,69.93,Switzerland,Europe,High,2050,Natural Gas,Fossil,490,2000s
CHE,7,2007,57.704,11.36,47.317,74.93,Switzerland,Europe,High,2050,Coal,Fossil,820,2000s
CHE,1,2008,0.307,0.17,0.014,238.52,Switzerland,Europe,High,2050,Solar PV,Renewable,45,2000s
CHE,2,2008,2.635,0.94,0.029,99.67,Switzerland,Europe,High,2050,Onshore Wind,Renewable,11,2000s
CHE,3,2008,0.0,0.0,0.0,144.78,Switzerland,Europe,High,2050,Offshore Wind,Renewable,12,2000s
CHE,4,2008,18.326,4.36,0.44,59.32,Switzerland,Europe,High,2050,Hydropower,Renewable,24,2000s
CHE,5,2008,0.0,0.0,0.0,95.4,Switzerland,Europe,High,2050,Nuclear,Low-Carbon,12,2000s
CHE,6,2008,77.555,17.03,38.002,69.32,Switzerland,Europe,High,2050,Natural Gas,Fossil,490,2000s
CHE,7,2008,53.894,10.61,44.193,74.32,Switzerland,Europe,High,2050,Coal,Fossil,820,2000s
CHE,1,2009,0.42,0.23,0.019,209.89,Switzerland,Europe,High,2050,Solar PV,Renewable,45,2000s
CHE,2,2009,3.128,1.12,0.034,93.69,Switzerland,Europe,High,2050,Onshore Wind,Renewable,11,2000s
CHE,3,2009,0.0,0.0,0.0,134.65,Switzerland,Europe,High,2050,Offshore Wind,Renewable,12,2000s
CHE,4,2009,18.436,4.38,0.442,56.67,Switzerland,Europe,High,2050,Hydropower,Renewable,24,2000s
CHE,5,2009,0.0,0.0,0.0,97.2,Switzerland,Europe,High,2050,Nuclear,Low-Carbon,12,2000s
CHE,6,2009,81.622,17.92,39.995,66.67,Switzerland,Europe,High,2050,Natural Gas,Fossil,490,2000s
CHE,7,2009,50.026,9.85,41.021,71.67,Switzerland,Europe,High,2050,Coal,Fossil,820,2000s
CHE,1,2010,0.575,0.31,0.026,184.71,Switzerland,Europe,High,2050,Solar PV,Renewable,45,2010s
CHE,2,2010,3.713,1.32,0.041,88.07,Switzerland,Europe,High,2050,Onshore Wind,Renewable,11,2010s
CHE,3,2010,0.0,0.0,0.0,125.22,Switzerland,Europe,High,2050,Offshore Wind,Renewable,12,2010s
CHE,4,2010,18.547,4.41,0.445,53.25,Switzerland,Europe,High,2050,Hydropower,Renewable,24,2010s
CHE,5,2010,0.0,0.0,0.0,99.0,Switzerland,Europe,High,2050,Nuclear,Low-Carbon,12,2010s
CHE,6,2010,85.618,18.8,41.953,63.25,Switzerland,Europe,High,2050,Natural Gas,Fossil,490,2010s
CHE,7,2010,46.102,9.07,37.804,68.25,Switzerland,Europe,High,2050,Coal,Fossil,820,2010s
CHE,1,2011,0.787,0.43,0.035,162.54,Switzerland,Europe,High,2050,Solar PV,Renewable,45,2010s
CHE,2,2011,4.407,1.57,0.048,82.78,Switzerland,Europe,High,2050,Onshore Wind,Renewable,11,2010s
CHE,3,2011,0.0,0.0,0.0,116.46,Switzerland,Europe,High,2050,Offshore Wind,Renewable,12,2010s
CHE,4,2011,18.658,4.44,0.448,50.64,Switzerland,Europe,High,2050,Hydropower,Renewable,24,2010s
CHE,5,2011,0.0,0.0,0.0,100.8,Switzerland,Europe,High,2050,Nuclear,Low-Carbon,12,2010s
CHE,6,2011,89.508,19.65,43.859,60.64,Switzerland,Europe,High,2050,Natural Gas,Fossil,490,2010s
CHE,7,2011,42.121,8.29,34.539,65.64,Switzerland,Europe,High,2050,Coal,Fossil,820,2010s
CHE,1,2012,1.077,0.59,0.048,143.04,Switzerland,Europe,High,2050,Solar PV,Renewable,45,2010s
CHE,2,2012,5.232,1.87,0.058,77.82,Switzerland,Europe,High,2050,Onshore Wind,Renewable,11,2010s
CHE,3,2012,0.0,0.0,0.0,108.31,Switzerland,Europe,High,2050,Offshore Wind,Renewable,12,2010s
CHE,4,2012,18.77,4.46,0.45,50.09,Switzerland,Europe,High,2050,Hydropower,Renewable,24,2010s
CHE,5,2012,0.0,0.0,0.0,102.6,Switzerland,Europe,High,2050,Nuclear,Low-Carbon,12,2010s
CHE,6,2012,93.249,20.47,45.692,60.09,Switzerland,Europe,High,2050,Natural Gas,Fossil,490,2010s
CHE,7,2012,38.088,7.5,31.232,65.09,Switzerland,Europe,High,2050,Coal,Fossil,820,2010s
CHE,1,2013,1.473,0.8,0.066,125.87,Switzerland,Europe,High,2050,Solar PV,Renewable,45,2010s
CHE,2,2013,6.21,2.22,0.068,73.15,Switzerland,Europe,High,2050,Onshore Wind,Renewable,11,2010s
CHE,3,2013,0.0,0.0,0.0,100.72,Switzerland,Europe,High,2050,Offshore Wind,Renewable,12,2010s
CHE,4,2013,18.882,4.49,0.453,51.84,Switzerland,Europe,High,2050,Hydropower,Renewable,24,2010s
CHE,5,2013,0.0,0.0,0.0,104.4,Switzerland,Europe,High,2050,Nuclear,Low-Carbon,12,2010s
CHE,6,2013,96.782,21.25,47.423,61.84,Switzerland,Europe,High,2050,Natural Gas,Fossil,490,2010s
CHE,7,2013,34.005,6.69,27.884,66.84,Switzerland,Europe,High,2050,Coal,Fossil,820,2010s
CHE,1,2014,2.016,1.1,0.091,110.77,Switzerland,Europe,High,2050,Solar PV,Renewable,45,2010s
CHE,2,2014,7.372,2.63,0.081,68.76,Switzerland,Europe,High,2050,Onshore Wind,Renewable,11,2010s
CHE,3,2014,0.0,0.0,0.0,93.67,Switzerland,Europe,High,2050,Offshore Wind,Renewable,12,2010s
CHE,4,2014,18.996,4.52,0.456,55.08,Switzerland,Europe,High,2050,Hydropower,Renewable,24,2010s
CHE,5,2014,0.0,0.0,0.0,106.2,Switzerland,Europe,High,2050,Nuclear,Low-Carbon,12,2010s
CHE,6,2014,100.033,21.96,49.016,65.08,Switzerland,Europe,High,2050,Natural Gas,Fossil,490,2010s
CHE,7,2014,29.88,5.88,24.502,70.08,Switzerland,Europe,High,2050,Coal,Fossil,820,2010s
CHE,1,2015,2.758,1.5,0.124,97.48,Switzerland,Europe,High,2050,Solar PV,Renewable,45,2010s
CHE,2,2015,8.751,3.12,0.096,64.63,Switzerland,Europe,High,2050,Onshore Wind,Renewable,11,2010s
CHE,3,2015,0.0,0.0,0.0,87.12,Switzerland,Europe,High,2050,Offshore Wind,Renewable,12,2010s
CHE,4,2015,19.11,4.54,0.459,58.28,Switzerland,Europe,High,2050,Hydropower,Renewable,24,2010s
CHE,5,2015,0.0,0.0,0.0,108.0,Switzerland,Europe,High,2050,Nuclear,Low-Carbon,12,2010s
CHE,6,2015,102.902,22.59,50.422,68.28,Switzerland,Europe,High,2050,Natural Gas,Fossil,490,2010s
CHE,7,2015,25.726,5.06,21.095,73.28,Switzerland,Europe,High,2050,Coal,Fossil,820,2010s
CHE,1,2016,3.773,2.05,0.17,85.78,Switzerland,Europe,High,2050,Solar PV,Renewable,45,2010s
CHE,2,2016,10.389,3.71,0.114,60.76,Switzerland,Europe,High,2050,Onshore Wind,Renewable,11,2010s
CHE,3,2016,0.0,0.0,0.0,81.02,Switzerland,Europe,High,2050,Offshore Wind,Renewable,12,2010s
CHE,4,2016,19.224,4.57,0.461,59.94,Switzerland,Europe,High,2050,Hydropower,Renewable,24,2010s
CHE,5,2016,0.0,0.0,0.0,109.8,Switzerland,Europe,High,2050,Nuclear,Low-Carbon,12,2010s
CHE,6,2016,105.258,23.11,51.576,69.94,Switzerland,Europe,High,2050,Natural Gas,Fossil,490,2010s
CHE,7,2016,21.559,4.24,17.678,74.94,Switzerland,Europe,High,2050,Coal,Fossil,820,2010s
CHE,1,2017,5.162,2.81,0.232,75.48,Switzerland,Europe,High,2050,Solar PV,Renewable,45,2010s
CHE,2,2017,12.332,4.4,0.136,57.11,Switzerland,Europe,High,2050,Onshore Wind,Renewable,11,2010s
CHE,3,2017,0.0,0.0,0.0,75.35,Switzerland,Europe,High,2050,Offshore Wind,Renewable,12,2010s
CHE,4,2017,19.34,4.6,0.464,59.27,Switzerland,Europe,High,2050,Hydropower,Renewable,24,2010s
CHE,5,2017,0.0,0.0,0.0,111.6,Switzerland,Europe,High,2050,Nuclear,Low-Carbon,12,2010s
CHE,6,2017,106.924,23.47,52.393,69.27,Switzerland,Europe,High,2050,Natural Gas,Fossil,490,2010s
CHE,7,2017,17.406,3.43,14.273,74.27,Switzerland,Europe,High,2050,Coal,Fossil,820,2010s
CHE,1,2018,7.063,3.84,0.318,66.43,Switzerland,Europe,High,2050,Solar PV,Renewable,45,2010s
CHE,2,2018,14.639,5.22,0.161,53.68,Switzerland,Europe,High,2050,Onshore Wind,Renewable,11,2010s
CHE,3,2018,0.0,0.0,0.0,74.0,Switzerland,Europe,High,2050,Offshore Wind,Renewable,12,2010s
CHE,4,2018,19.456,4.63,0.467,56.6,Switzerland,Europe,High,2050,Hydropower,Renewable,24,2010s
CHE,5,2018,0.0,0.0,0.0,113.4,Switzerland,Europe,High,2050,Nuclear,Low-Carbon,12,2010s
CHE,6,2018,107.666,23.64,52.756,66.6,Switzerland,Europe,High,2050,Natural Gas,Fossil,490,2010s
CHE,7,2018,13.307,2.62,10.912,71.6,Switzerland,Europe,High,2050,Coal,Fossil,820,2010s
CHE,1,2019,9.663,5.25,0.435,58.46,Switzerland,Europe,High,2050,Solar PV,Renewable,45,2010s
CHE,2,2019,17.378,6.2,0.191,50.46,Switzerland,Europe,High,2050,Onshore Wind,Renewable,11,2010s
CHE,3,2019,0.0,0.0,0.0,74.0,Switzerland,Europe,High,2050,Offshore Wind,Renewable,12,2010s
CHE,4,2019,19.572,4.65,0.47,53.17,Switzerland,Europe,High,2050,Hydropower,Renewable,24,2010s
CHE,5,2019,0.0,0.0,0.0,115.2,Switzerland,Europe,High,2050,Nuclear,Low-Carbon,12,2010s
CHE,6,2019,107.171,23.53,52.514,63.17,Switzerland,Europe,High,2050,Natural Gas,Fossil,490,2010s
CHE,7,2019,9.319,1.83,7.642,68.17,Switzerland,Europe,High,2050,Coal,Fossil,820,2010s
CHE,1,2020,13.22,7.19,0.595,51.44,Switzerland,Europe,High,2050,Solar PV,Renewable,45,2020s
CHE,2,2020,20.629,7.36,0.227,47.44,Switzerland,Europe,High,2050,Onshore Wind,Renewable,11,2020s
CHE,3,2020,0.0,0.0,0.0,74.0,Switzerland,Europe,High,2050,Offshore Wind,Renewable,12,2020s
CHE,4,2020,19.69,4.68,0.473,50.6,Switzerland,Europe,High,2050,Hydropower,Renewable,24,2020s
CHE,5,2020,0.0,0.0,0.0,117.0,Switzerland,Europe,High,2050,Nuclear,Low-Carbon,12,2020s
CHE,6,2020,105.016,23.05,51.458,60.6,Switzerland,Europe,High,2050,Natural Gas,Fossil,490,2020s
CHE,7,2020,5.527,1.09,4.532,65.6,Switzerland,Europe,High,2050,Coal,Fossil,820,2020s
CHE,1,2021,18.087,9.83,0.814,45.27,Switzerland,Europe,High,2050,Solar PV,Renewable,45,2020s
CHE,2,2021,24.488,8.74,0.269,44.59,Switzerland,Europe,High,2050,Onshore Wind,Renewable,11,2020s
CHE,3,2021,0.0,0.0,0.0,74.0,Switzerland,Europe,High,2050,Offshore Wind,Renewable,12,2020s
CHE,4,2021,19.808,4.71,0.475,50.1,Switzerland,Europe,High,2050,Hydropower,Renewable,24,2020s
CHE,5,2021,0.0,0.0,0.0,118.8,Switzerland,Europe,High,2050,Nuclear,Low-Carbon,12,2020s
CHE,6,2021,97.549,21.41,47.799,60.1,Switzerland,Europe,High,2050,Natural Gas,Fossil,490,2020s
CHE,7,2021,5.134,1.01,4.21,65.1,Switzerland,Europe,High,2050,Coal,Fossil,820,2020s
CHE,1,2022,24.746,13.45,1.114,39.84,Switzerland,Europe,High,2050,Solar PV,Renewable,45,2020s
CHE,2,2022,29.07,10.37,0.32,41.91,Switzerland,Europe,High,2050,Onshore Wind,Renewable,11,2020s
CHE,3,2022,0.0,0.0,0.0,74.0,Switzerland,Europe,High,2050,Offshore Wind,Renewable,12,2020s
CHE,4,2022,19.927,4.74,0.478,51.91,Switzerland,Europe,High,2050,Hydropower,Renewable,24,2020s
CHE,5,2022,0.0,0.0,0.0,120.6,Switzerland,Europe,High,2050,Nuclear,Low-Carbon,12,2020s
CHE,6,2022,87.698,19.25,42.972,61.91,Switzerland,Europe,High,2050,Natural Gas,Fossil,490,2020s
CHE,7,2022,4.616,0.91,3.785,66.91,Switzerland,Europe,High,2050,Coal,Fossil,820,2020s
CHE,1,2023,33.857,18.4,1.524,36.0,Switzerland,Europe,High,2050,Solar PV,Renewable,45,2020s
CHE,2,2023,34.508,12.31,0.38,39.4,Switzerland,Europe,High,2050,Onshore Wind,Renewable,11,2020s
CHE,3,2023,0.0,0.0,0.0,74.0,Switzerland,Europe,High,2050,Offshore Wind,Renewable,12,2020s
CHE,4,2023,20.046,4.77,0.481,55.17,Switzerland,Europe,High,2050,Hydropower,Renewable,24,2020s
CHE,5,2023,0.0,0.0,0.0,122.4,Switzerland,Europe,High,2050,Nuclear,Low-Carbon,12,2020s
CHE,6,2023,74.71,16.4,36.608,65.17,Switzerland,Europe,High,2050,Natural Gas,Fossil,490,2020s
CHE,7,2023,3.932,0.77,3.224,70.17,Switzerland,Europe,High,2050,Coal,Fossil,820,2020s
CHE,1,2024,42.014,22.84,1.891,36.0,Switzerland,Europe,High,2050,Solar PV,Renewable,45,2020s
CHE,2,2024,40.964,14.61,0.451,37.03,Switzerland,Europe,High,2050,Onshore Wind,Renewable,11,2020s
CHE,3,2024,0.0,0.0,0.0,74.0,Switzerland,Europe,High,2050,Offshore Wind,Renewable,12,2020s
CHE,4,2024,20.167,4.8,0.484,58.35,Switzerland,Europe,High,2050,Hydropower,Renewable,24,2020s
CHE,5,2024,0.0,0.0,0.0,124.2,Switzerland,Europe,High,2050,Nuclear,Low-Carbon,12,2020s
CHE,6,2024,61.666,13.54,30.216,68.35,Switzerland,Europe,High,2050,Natural Gas,Fossil,490,2020s
CHE,7,2024,3.246,0.64,2.662,73.35,Switzerland,Europe,High,2050,Coal,Fossil,820,2020s
PRT,1,2005,0.12,0.07,0.005,350.0,Portugal,Europe,High,2045,Solar PV,Renewable,45,2000s
PRT,2,2005,1.575,0.56,0.017,120.0,Portugal,Europe,High,2045,Onshore Wind,Renewable,11,2000s
PRT,3,2005,0.0,0.0,0.0,180.0,Portugal,Europe,High,2045,Offshore Wind,Renewable,12,2000s
PRT,4,2005,18.0,4.28,0.432,55.0,Portugal,Europe,High,2045,Hydropower,Renewable,24,2000s
PRT,5,2005,0.0,0.0,0.0,90.0,Portugal,Europe,High,2045,Nuclear,Low-Carbon,12,2000s
PRT,6,2005,65.153,14.3,31.925,65.0,Portugal,Europe,High,2045,Natural Gas,Fossil,490,2000s
PRT,7,2005,65.153,12.82,53.425,70.0,Portugal,Europe,High,2045,Coal,Fossil,820,2000s
PRT,1,2006,0.164,0.09,0.007,308.0,Portugal,Europe,High,2045,Solar PV,Renewable,45,2000s
PRT,2,2006,1.87,0.67,0.021,112.8,Portugal,Europe,High,2045,Onshore Wind,Renewable,11,2000s
PRT,3,2006,0.0,0.0,0.0,167.4,Portugal,Europe,High,2045,Offshore Wind,Renewable,12,2000s
PRT,4,2006,18.108,4.31,0.435,58.22,Portugal,Europe,High,2045,Hydropower,Renewable,24,2000s
PRT,5,2006,0.0,0.0,0.0,91.8,Portugal,Europe,High,2045,Nuclear,Low-Carbon,12,2000s
PRT,6,2006,69.302,15.21,33.958,68.22,Portugal,Europe,High,2045,Natural Gas,Fossil,490,2000s
PRT,7,2006,61.456,12.1,50.394,73.22,Portugal,Europe,High,2045,Coal,Fossil,820,2000s
PRT,1,2007,0.225,0.12,0.01,271.04,Portugal,Europe,High,2045,Solar PV,Renewable,45,2000s
PRT,2,2007,2.219,0.79,0.024,106.03,Portugal,Europe,High,2045,Onshore Wind,Renewable,11,2000s
PRT,3,2007,0.0,0.0,0.0,155.68,Portugal,Europe,High,2045,Offshore Wind,Renewable,12,2000s
PRT,4,2007,18.217,4.33,0.437,59.93,Portugal,Europe,High,2045,Hydropower,Renewable,24,2000s
PRT,5,2007,0.0,0.0,0.0,93.6,Portugal,Europe,High,2045,Nuclear,Low-Carbon,12,2000s
PRT,6,2007,73.441,16.12,35.986,69.93,Portugal,Europe,High,2045,Natural Gas,Fossil,490,2000s
PRT,7,2007,57.704,11.36,47.317,74.93,Portugal,Europe,High,2045,Coal,Fossil,820,2000s
PRT,1,2008,0.307,0.17,0.014,238.52,Portugal,Europe,High,2045,Solar PV,Renewable,45,2000s
PRT,2,2008,2.635,0.94,0.029,99.67,Portugal,Europe,High,2045,Onshore Wind,Renewable,11,2000s
PRT,3,2008,0.0,0.0,0.0,144.78,Portugal,Europe,High,2045,Offshore Wind,Renewable,12,2000s
PRT,4,2008,18.326,4.36,0.44,59.32,Portugal,Europe,High,2045,Hydropower,Renewable,24,2000s
PRT,5,2008,0.0,0.0,0.0,95.4,Portugal,Europe,High,2045,Nuclear,Low-Carbon,12,2000s
PRT,6,2008,77.555,17.03,38.002,69.32,Portugal,Europe,High,2045,Natural Gas,Fossil,490,2000s
PRT,7,2008,53.894,10.61,44.193,74.32,Portugal,Europe,High,2045,Coal,Fossil,820,2000s
PRT,1,2009,0.42,0.23,0.019,209.89,Portugal,Europe,High,2045,Solar PV,Renewable,45,2000s
PRT,2,2009,3.128,1.12,0.034,93.69,Portugal,Europe,High,2045,Onshore Wind,Renewable,11,2000s
PRT,3,2009,0.0,0.0,0.0,134.65,Portugal,Europe,High,2045,Offshore Wind,Renewable,12,2000s
PRT,4,2009,18.436,4.38,0.442,56.67,Portugal,Europe,High,2045,Hydropower,Renewable,24,2000s
PRT,5,2009,0.0,0.0,0.0,97.2,Portugal,Europe,High,2045,Nuclear,Low-Carbon,12,2000s
PRT,6,2009,81.622,17.92,39.995,66.67,Portugal,Europe,High,2045,Natural Gas,Fossil,490,2000s
PRT,7,2009,50.026,9.85,41.021,71.67,Portugal,Europe,High,2045,Coal,Fossil,820,2000s
PRT,1,2010,0.575,0.31,0.026,184.71,Portugal,Europe,High,2045,Solar PV,Renewable,45,2010s
PRT,2,2010,3.713,1.32,0.041,88.07,Portugal,Europe,High,2045,Onshore Wind,Renewable,11,2010s
PRT,3,2010,0.0,0.0,0.0,125.22,Portugal,Europe,High,2045,Offshore Wind,Renewable,12,2010s
PRT,4,2010,18.547,4.41,0.445,53.25,Portugal,Europe,High,2045,Hydropower,Renewable,24,2010s
PRT,5,2010,0.0,0.0,0.0,99.0,Portugal,Europe,High,2045,Nuclear,Low-Carbon,12,2010s
PRT,6,2010,85.618,18.8,41.953,63.25,Portugal,Europe,High,2045,Natural Gas,Fossil,490,2010s
PRT,7,2010,46.102,9.07,37.804,68.25,Portugal,Europe,High,2045,Coal,Fossil,820,2010s
PRT,1,2011,0.787,0.43,0.035,162.54,Portugal,Europe,High,2045,Solar PV,Renewable,45,2010s
PRT,2,2011,4.407,1.57,0.048,82.78,Portugal,Europe,High,2045,Onshore Wind,Renewable,11,2010s
PRT,3,2011,0.0,0.0,0.0,116.46,Portugal,Europe,High,2045,Offshore Wind,Renewable,12,2010s
PRT,4,2011,18.658,4.44,0.448,50.64,Portugal,Europe,High,2045,Hydropower,Renewable,24,2010s
PRT,5,2011,0.0,0.0,0.0,100.8,Portugal,Europe,High,2045,Nuclear,Low-Carbon,12,2010s
PRT,6,2011,89.508,19.65,43.859,60.64,Portugal,Europe,High,2045,Natural Gas,Fossil,490,2010s
PRT,7,2011,42.121,8.29,34.539,65.64,Portugal,Europe,High,2045,Coal,Fossil,820,2010s
PRT,1,2012,1.077,0.59,0.048,143.04,Portugal,Europe,High,2045,Solar PV,Renewable,45,2010s
PRT,2,2012,5.232,1.87,0.058,77.82,Portugal,Europe,High,2045,Onshore Wind,Renewable,11,2010s
PRT,3,2012,0.0,0.0,0.0,108.31,Portugal,Europe,High,2045,Offshore Wind,Renewable,12,2010s
PRT,4,2012,18.77,4.46,0.45,50.09,Portugal,Europe,High,2045,Hydropower,Renewable,24,2010s
PRT,5,2012,0.0,0.0,0.0,102.6,Portugal,Europe,High,2045,Nuclear,Low-Carbon,12,2010s
PRT,6,2012,93.249,20.47,45.692,60.09,Portugal,Europe,High,2045,Natural Gas,Fossil,490,2010s
PRT,7,2012,38.088,7.5,31.232,65.09,Portugal,Europe,High,2045,Coal,Fossil,820,2010s
PRT,1,2013,1.473,0.8,0.066,125.87,Portugal,Europe,High,2045,Solar PV,Renewable,45,2010s
PRT,2,2013,6.21,2.22,0.068,73.15,Portugal,Europe,High,2045,Onshore Wind,Renewable,11,2010s
PRT,3,2013,0.0,0.0,0.0,100.72,Portugal,Europe,High,2045,Offshore Wind,Renewable,12,2010s
PRT,4,2013,18.882,4.49,0.453,51.84,Portugal,Europe,High,2045,Hydropower,Renewable,24,2010s
PRT,5,2013,0.0,0.0,0.0,104.4,Portugal,Europe,High,2045,Nuclear,Low-Carbon,12,2010s
PRT,6,2013,96.782,21.25,47.423,61.84,Portugal,Europe,High,2045,Natural Gas,Fossil,490,2010s
PRT,7,2013,34.005,6.69,27.884,66.84,Portugal,Europe,High,2045,Coal,Fossil,820,2010s
PRT,1,2014,2.016,1.1,0.091,110.77,Portugal,Europe,High,2045,Solar PV,Renewable,45,2010s
PRT,2,2014,7.372,2.63,0.081,68.76,Portugal,Europe,High,2045,Onshore Wind,Renewable,11,2010s
PRT,3,2014,0.0,0.0,0.0,93.67,Portugal,Europe,High,2045,Offshore Wind,Renewable,12,2010s
PRT,4,2014,18.996,4.52,0.456,55.08,Portugal,Europe,High,2045,Hydropower,Renewable,24,2010s
PRT,5,2014,0.0,0.0,0.0,106.2,Portugal,Europe,High,2045,Nuclear,Low-Carbon,12,2010s
PRT,6,2014,100.033,21.96,49.016,65.08,Portugal,Europe,High,2045,Natural Gas,Fossil,490,2010s
PRT,7,2014,29.88,5.88,24.502,70.08,Portugal,Europe,High,2045,Coal,Fossil,820,2010s
PRT,1,2015,2.758,1.5,0.124,97.48,Portugal,Europe,High,2045,Solar PV,Renewable,45,2010s
PRT,2,2015,8.751,3.12,0.096,64.63,Portugal,Europe,High,2045,Onshore Wind,Renewable,11,2010s
PRT,3,2015,0.0,0.0,0.0,87.12,Portugal,Europe,High,2045,Offshore Wind,Renewable,12,2010s
PRT,4,2015,19.11,4.54,0.459,58.28,Portugal,Europe,High,2045,Hydropower,Renewable,24,2010s
PRT,5,2015,0.0,0.0,0.0,108.0,Portugal,Europe,High,2045,Nuclear,Low-Carbon,12,2010s
PRT,6,2015,102.902,22.59,50.422,68.28,Portugal,Europe,High,2045,Natural Gas,Fossil,490,2010s
PRT,7,2015,25.726,5.06,21.095,73.28,Portugal,Europe,High,2045,Coal,Fossil,820,2010s
PRT,1,2016,3.773,2.05,0.17,85.78,Portugal,Europe,High,2045,Solar PV,Renewable,45,2010s
